job_role,city,education,college_tier,industry,company_size,gender,years_experience,age,performance_rating,num_skills,base_salary,bonus,total_ctc
Product Manager,Bangalore,PhD,Tier 3,E-Commerce,Mid-size,Female,5.7,27.0,2.98,6,3853203.0,632424.0,4485626.0
Software Engineer,Bangalore,BTech,Tier 3,Consulting,MNC,Male,6.3,29.0,4.03,4,2561195.0,185290.0,2746484.0
Financial Analyst,Pune,MBA,Tier 2,Product Based,Startup,Male,4.5,33.0,3.53,3,2112408.0,353464.0,2465872.0
Marketing Manager,Bangalore,MBA,Tier 1,Manufacturing,Mid-size,Male,1.2,27.0,1.81,4,2076330.0,268967.0,2345297.0
Software Engineer,Pune,,Tier 2,Manufacturing,Startup,Male,0.5,21.0,2.91,4,1300555.0,217753.0,1518308.0
DevOps Engineer,Mumbai,,Tier 3,Product Based,Startup,Male,0.0,21.0,,4,1816388.0,430132.0,2246520.0
Marketing Manager,Remote,MTech,Tier 3,IT Services,MNC,Male,11.2,33.0,2.65,6,2068394.0,422666.0,2491060.0
Marketing Manager,Jaipur,PhD,Tier 3,Product Based,Mid-size,Male,8.7,34.0,4.39,8,2480193.0,292817.0,2773010.0
Chartered Accountant,Ahmedabad,MBA,Tier 2,EdTech,Startup,Male,0.0,21.0,3.02,6,1213731.0,273918.0,1487650.0
Financial Analyst,Delhi NCR,MTech,Tier 1,Consulting,Startup,Female,7.6,29.0,2.17,10,2869551.0,199415.0,3068966.0
AI Engineer,Mumbai,MBA,Tier 2,EdTech,Startup,Male,8.9,33.0,4.85,2,3023627.0,409694.0,3433320.0
Data Analyst,Jaipur,MTech,Tier 3,EdTech,Mid-size,Female,0.7,24.0,4.44,3,913679.0,168759.0,1082438.0
AI Engineer,Hyderabad,BTech,Tier 2,Manufacturing,Mid-size,Male,7.2,30.0,,4,1964331.0,215626.0,2179957.0
HR Manager,Pune,MTech,Tier 1,Consulting,Startup,Male,1.5,26.0,1.93,3,1549257.0,259442.0,1808699.0
Frontend Developer,Pune,BTech,Tier 2,FinTech,MNC,Male,4.2,26.0,1.61,3,2263034.0,332555.0,2595589.0
Data Analyst,Mumbai,BTech,Tier 2,IT Services,Mid-size,Male,11.6,35.0,1.37,5,2178795.0,306666.0,2485461.0
Business Analyst,Pune,BTech,Tier 2,IT Services,Mid-size,Male,9.8,32.0,5.0,6,1992847.0,129817.0,2122664.0
Product Manager,Kolkata,,Tier 3,EdTech,MNC,Female,0.0,21.0,4.55,6,2283400.0,379410.0,2662811.0
Product Manager,Chennai,MBA,Tier 3,Product Based,Startup,Male,0.0,20.0,3.36,10,3020328.0,155309.0,3175637.0
Software Engineer,Remote,MBA,Tier 3,Manufacturing,Mid-size,Female,6.5,28.0,3.84,3,1821341.0,116414.0,1937755.0
Data Analyst,Kolkata,BTech,Tier 1,Product Based,Mid-size,Male,15.9,43.0,3.17,6,2767164.0,246581.0,3013746.0
Backend Developer,Kolkata,BTech,Tier 3,EdTech,Startup,Female,5.6,27.0,3.13,6,1344022.0,172230.0,1516252.0
Business Analyst,Ahmedabad,BTech,Tier 2,Product Based,Startup,Female,13.0,37.0,4.75,2,1783352.0,137308.0,1920660.0
AI Engineer,Pune,BTech,Tier 3,Manufacturing,Mid-size,Male,0.0,25.0,3.47,8,1612339.0,236844.0,1849183.0
Financial Analyst,Jaipur,MTech,Tier 2,Consulting,Mid-size,Male,8.4,28.0,,6,1756535.0,412089.0,2168624.0
Business Analyst,Chennai,BTech,Tier 3,Consulting,Mid-size,Male,8.9,31.0,2.55,4,1584195.0,254799.0,1838994.0
Frontend Developer,Remote,BTech,Tier 1,E-Commerce,Mid-size,Male,10.2,35.0,3.27,10,2735936.0,208096.0,2944033.0
Product Manager,Jaipur,BTech,Tier 1,E-Commerce,Mid-size,Male,6.6,30.0,2.34,6,2787361.0,651322.0,3438684.0
DevOps Engineer,Jaipur,BTech,Tier 2,Product Based,MNC,Female,12.3,39.0,3.72,4,2548154.0,556746.0,3104900.0
Marketing Manager,Kolkata,BTech,Tier 2,Product Based,Startup,Male,1.5,25.0,5.0,4,1749157.0,98287.0,1847443.0
Marketing Manager,Jaipur,BTech,Tier 2,IT Services,Mid-size,Male,6.0,29.0,3.05,6,1221135.0,255876.0,1477011.0
Frontend Developer,Bangalore,BTech,Tier 1,Product Based,Mid-size,Male,7.1,30.0,3.24,4,3108231.0,207657.0,3315888.0
Data Scientist,Chennai,MTech,Tier 3,Product Based,MNC,Female,13.5,36.0,4.06,10,3470745.0,343901.0,3814646.0
Software Engineer,Jaipur,BTech,Tier 2,Consulting,Startup,Male,7.9,31.0,3.99,2,1801208.0,209271.0,2010479.0
DevOps Engineer,Delhi NCR,BTech,Tier 2,Manufacturing,MNC,Male,10.1,36.0,3.31,7,2587471.0,295348.0,2882819.0
Product Manager,Chennai,BTech,Tier 1,EdTech,Startup,Male,8.7,32.0,3.7,5,2803076.0,475013.0,3278089.0
HR Manager,Jaipur,BTech,Tier 3,Product Based,Startup,Male,7.6,32.0,3.17,3,1224238.0,267195.0,1491434.0
Marketing Manager,Pune,BTech,Tier 3,EdTech,Startup,Male,2.9,28.0,3.64,8,1434464.0,230340.0,1664805.0
AI Engineer,Ahmedabad,BTech,Tier 3,Consulting,Startup,Female,5.5,29.0,3.67,6,1806916.0,247805.0,2054721.0
Backend Developer,Kolkata,BTech,Tier 2,Product Based,MNC,Male,4.2,28.0,4.67,4,2635786.0,318853.0,2954639.0
AI Engineer,Delhi NCR,BTech,Tier 2,Consulting,MNC,Male,5.4,29.0,4.09,4,3527963.0,399802.0,3927765.0
DevOps Engineer,Hyderabad,PhD,Tier 3,Manufacturing,MNC,Male,0.0,24.0,4.19,1,1624687.0,117599.0,1742285.0
Business Analyst,Bangalore,MBA,Tier 3,Consulting,Mid-size,Male,11.4,37.0,,1,2520551.0,590121.0,3110672.0
Data Scientist,Bangalore,BTech,Tier 3,IT Services,Mid-size,Female,2.7,24.0,3.64,3,1824694.0,127498.0,1952192.0
Product Manager,Hyderabad,MTech,Tier 2,Product Based,Mid-size,Male,0.7,27.0,,8,3780616.0,385030.0,4165646.0
AI Engineer,Pune,MTech,Tier 3,Manufacturing,MNC,Male,7.3,31.0,2.63,6,2578689.0,133604.0,2712292.0
Chartered Accountant,Remote,BTech,Tier 1,Consulting,Startup,Male,1.6,23.0,2.34,4,2058509.0,403217.0,2461726.0
AI Engineer,Jaipur,BTech,Tier 2,IT Services,MNC,Male,4.9,26.0,2.79,4,2361768.0,314557.0,2676326.0
Frontend Developer,Ahmedabad,BTech,Tier 2,Manufacturing,Startup,Male,5.3,30.0,4.39,3,1227854.0,267758.0,1495612.0
HR Manager,Delhi NCR,BTech,Tier 1,Product Based,Mid-size,Male,0.0,26.0,3.11,1,1793807.0,379253.0,2173060.0
DevOps Engineer,Jaipur,BTech,Tier 3,EdTech,Mid-size,Male,5.5,26.0,3.09,13,1749705.0,285174.0,5377568.553883825
Backend Developer,Ahmedabad,BTech,Tier 3,E-Commerce,Startup,Male,8.0,29.0,2.95,3,1468301.0,120112.0,1588413.0
Business Analyst,Remote,MTech,Tier 3,FinTech,MNC,Female,2.7,25.0,3.71,4,1849629.0,258064.0,2107693.0
Frontend Developer,Remote,,Tier 2,Consulting,Mid-size,Male,0.0,24.0,4.1,5,1176549.0,183788.0,1360336.0
Business Analyst,Kolkata,BTech,Tier 1,E-Commerce,Mid-size,Male,2.7,26.0,3.11,3,1546348.0,332562.0,1878911.0
Product Manager,Kolkata,MTech,Tier 2,E-Commerce,Startup,Male,3.4,26.0,3.53,3,2656294.0,522003.0,3178298.0
Frontend Developer,Jaipur,BTech,Tier 2,FinTech,MNC,Male,10.1,38.0,2.57,3,2097989.0,300616.0,2398606.0
HR Manager,Delhi NCR,MTech,Tier 2,IT Services,Startup,Male,9.4,34.0,4.01,7,2170690.0,254222.0,2424912.0
Software Engineer,Pune,MBA,Tier 3,Consulting,Startup,Female,7.3,34.0,3.23,8,2497874.0,206772.0,2704646.0
Financial Analyst,Ahmedabad,BTech,Tier 3,FinTech,Startup,Male,9.7,33.0,3.22,10,1969949.0,99166.0,2069115.0
AI Engineer,Ahmedabad,BTech,Tier 2,EdTech,Startup,Male,0.9,23.0,3.26,2,1333496.0,217120.0,1550615.0
Marketing Manager,Pune,BTech,Tier 1,E-Commerce,Mid-size,Male,4.6,28.0,2.8,8,2593372.0,527754.0,3121126.0
AI Engineer,Chennai,MTech,Tier 2,IT Services,Mid-size,Male,5.6,29.0,3.2,4,2628782.0,309263.0,2938045.0
Chartered Accountant,Pune,BTech,Tier 2,E-Commerce,MNC,Female,3.3,27.0,3.99,7,2755294.0,479613.0,3234907.0
Business Analyst,Pune,PhD,Tier 1,Product Based,Startup,Male,9.2,34.0,3.3,2,3485826.0,182568.0,3668394.0
Data Analyst,Remote,BTech,Tier 1,FinTech,Startup,Male,1.2,26.0,2.41,9,1744701.0,123197.0,1867898.0
Backend Developer,Ahmedabad,BTech,Tier 2,Manufacturing,Startup,Male,1.3,22.0,3.44,6,1340695.0,176385.0,1517079.0
Financial Analyst,Kolkata,BTech,Tier 2,Product Based,Startup,Male,3.7,25.0,3.11,5,1961866.0,359904.0,2321770.0
Chartered Accountant,Kolkata,MTech,Tier 2,FinTech,MNC,Female,0.0,26.0,3.76,8,2304489.0,156316.0,2460806.0
Data Analyst,Kolkata,MTech,Tier 3,Consulting,MNC,Male,6.8,28.0,3.57,6,2188482.0,228815.0,2417297.0
HR Manager,Bangalore,BTech,Tier 3,Manufacturing,Mid-size,Male,2.8,27.0,3.1,6,1264028.0,311307.0,1575335.0
Data Analyst,Mumbai,MTech,Tier 2,E-Commerce,Mid-size,Female,6.7,35.0,3.7,4,2417897.0,334998.0,2752895.0
Financial Analyst,Bangalore,BTech,Tier 1,IT Services,Startup,Female,5.9,33.0,2.84,7,2125031.0,347916.0,2472947.0
HR Manager,Jaipur,MBA,Tier 3,Product Based,Startup,Male,13.1,33.0,5.0,4,2018689.0,242278.0,2260968.0
Chartered Accountant,Mumbai,MTech,Tier 1,Manufacturing,Startup,Female,0.9,22.0,3.0,4,2169413.0,510086.0,2679499.0
Financial Analyst,Remote,BTech,Tier 3,IT Services,Startup,Male,10.5,32.0,3.75,7,1733748.0,337562.0,2071310.0
DevOps Engineer,Jaipur,PhD,Tier 3,EdTech,Mid-size,Male,4.0,23.0,3.8,9,1957246.0,417258.0,2374504.0
Software Engineer,Pune,PhD,Tier 3,Product Based,MNC,Male,7.3,28.0,2.56,7,3581367.0,879479.0,4460846.0
Data Analyst,Hyderabad,BTech,Tier 3,Consulting,Mid-size,Male,1.2,23.0,3.68,3,1262405.0,298999.0,1561404.0
DevOps Engineer,Ahmedabad,BTech,Tier 3,E-Commerce,Mid-size,Male,8.8,31.0,2.55,2,1948906.0,191239.0,2140145.0
Marketing Manager,Delhi NCR,BTech,Tier 2,Product Based,Mid-size,Male,0.0,23.0,,4,1784234.0,311620.0,2095854.0
Data Scientist,Remote,MBA,Tier 1,Product Based,Mid-size,Male,3.7,26.0,2.54,5,3227643.0,328507.0,3556150.0
Data Scientist,Hyderabad,MBA,Tier 3,Manufacturing,MNC,Female,0.0,24.0,2.19,6,1520705.0,260713.0,1781418.0
Marketing Manager,Ahmedabad,BTech,Tier 1,IT Services,MNC,Female,4.0,26.0,3.22,6,2092114.0,427498.0,2519613.0
Chartered Accountant,Kolkata,BTech,Tier 3,E-Commerce,MNC,Female,8.2,30.0,3.5,4,2358904.0,526503.0,2885407.0
Financial Analyst,Hyderabad,BTech,Tier 2,Product Based,MNC,Male,7.4,33.0,4.46,5,2950704.0,488076.0,3438781.0
Software Engineer,Jaipur,BTech,Tier 1,Manufacturing,Mid-size,Female,3.5,26.0,2.93,3,1538278.0,101457.0,1639735.0
HR Manager,Jaipur,MBA,Tier 2,Consulting,MNC,Male,4.2,26.0,,4,2018272.0,449910.0,2468182.0
DevOps Engineer,Remote,MTech,Tier 2,EdTech,Mid-size,Male,1.4,27.0,3.53,1,1657654.0,197358.0,1855013.0
Marketing Manager,Bangalore,BTech,Tier 1,Consulting,MNC,Male,3.9,26.0,2.9,3,3058765.0,425799.0,3484564.0
DevOps Engineer,Bangalore,MTech,Tier 2,EdTech,Mid-size,Male,0.0,24.0,4.07,3,1832297.0,181677.0,2013974.0
DevOps Engineer,Bangalore,PhD,Tier 2,FinTech,Startup,Male,8.2,33.0,2.67,8,3984367.0,968335.0,4952702.0
Data Scientist,Remote,BTech,Tier 1,IT Services,Startup,Male,12.2,35.0,3.12,6,2461208.0,557183.0,3018390.0
AI Engineer,Ahmedabad,MTech,Tier 1,E-Commerce,MNC,Male,2.7,24.0,2.45,5,3349380.0,803782.0,4153162.0
Software Engineer,Delhi NCR,BTech,Tier 2,Consulting,Startup,Male,5.7,25.0,3.48,6,2147871.0,141777.0,2289648.0
Backend Developer,Mumbai,BTech,Tier 3,Product Based,Mid-size,Male,0.0,24.0,1.75,3,1671295.0,109086.0,1780381.0
DevOps Engineer,Pune,BTech,Tier 1,Manufacturing,MNC,Female,0.3,20.0,3.49,2,1925078.0,444245.0,2369323.0
Marketing Manager,Delhi NCR,BTech,Tier 1,E-Commerce,Mid-size,Female,6.6,32.0,2.59,6,2469530.0,235012.0,2704543.0
Data Analyst,Bangalore,BTech,Tier 3,IT Services,Startup,Male,6.5,28.0,4.01,3,1532175.0,296431.0,1828606.0
HR Manager,Remote,BTech,Tier 1,E-Commerce,Startup,Female,5.4,30.0,2.29,3,1907790.0,430908.0,2338698.0
Marketing Manager,Bangalore,MBA,Tier 2,Consulting,Startup,Female,0.0,23.0,3.22,8,1719917.0,143489.0,1863406.0
AI Engineer,Delhi NCR,MBA,Tier 2,E-Commerce,MNC,Male,4.1,28.0,4.69,3,4226470.0,322972.0,4549442.0
Backend Developer,Pune,MBA,Tier 3,Product Based,Mid-size,Male,10.5,34.0,3.88,1,2703032.0,652062.0,3355094.0
Data Scientist,Remote,BTech,Tier 3,E-Commerce,Mid-size,Male,1.0,23.0,3.98,5,1722624.0,141862.0,1864485.0
Business Analyst,Bangalore,MTech,Tier 1,E-Commerce,MNC,Female,4.2,30.0,3.82,5,3373258.0,737028.0,4110286.0
Product Manager,Mumbai,BTech,Tier 2,EdTech,Startup,Male,10.6,31.0,2.65,5,2681789.0,259362.0,2941151.0
Software Engineer,Jaipur,BTech,Tier 3,Consulting,Startup,Male,3.6,30.0,2.5,5,1290964.0,121500.0,1412464.0
Financial Analyst,Delhi NCR,,Tier 1,Consulting,Startup,Male,3.4,27.0,,4,2595965.0,460513.0,3056479.0
DevOps Engineer,Jaipur,MTech,Tier 3,Consulting,MNC,Male,2.4,26.0,4.17,7,2304900.0,363108.0,2668007.0
Data Scientist,Ahmedabad,PhD,Tier 3,IT Services,Startup,Male,0.5,24.0,,4,1613683.0,366474.0,1980157.0
Marketing Manager,Bangalore,BTech,Tier 2,Consulting,Mid-size,Male,3.8,30.0,3.5,8,2155105.0,454979.0,2610084.0
Chartered Accountant,Remote,BTech,Tier 2,E-Commerce,Mid-size,Male,9.1,32.0,2.77,12,2506998.0,372744.0,2879742.0
DevOps Engineer,Mumbai,BTech,Tier 2,E-Commerce,MNC,Male,4.3,25.0,5.0,7,3469647.0,699367.0,4169013.0
Marketing Manager,Chennai,MTech,Tier 1,Consulting,MNC,Male,8.7,30.0,3.69,4,3104591.0,638504.0,3743095.0
Chartered Accountant,Bangalore,MTech,Tier 1,Manufacturing,MNC,Male,6.2,32.0,3.82,5,3451695.0,718576.0,4170270.0
Marketing Manager,Hyderabad,MBA,Tier 2,Consulting,MNC,Male,10.1,34.0,2.25,6,3116100.0,673646.0,3789746.0
Frontend Developer,Bangalore,BTech,Tier 3,Consulting,MNC,Female,0.0,25.0,3.55,5,1711137.0,415302.0,2126439.0
Product Manager,Mumbai,MTech,Tier 3,EdTech,Mid-size,Male,6.5,30.0,3.48,6,2766718.0,492192.0,3258910.0
Chartered Accountant,Chennai,MTech,Tier 3,Product Based,Mid-size,Male,6.6,26.0,,2,2446756.0,305014.0,2751770.0
Data Analyst,Bangalore,BTech,Tier 2,FinTech,Mid-size,Male,1.7,25.0,3.26,5,1811013.0,234529.0,2045542.0
Chartered Accountant,Remote,BTech,Tier 2,E-Commerce,Startup,Male,1.7,24.0,4.92,5,1864606.0,389599.0,2254205.0
Marketing Manager,Kolkata,MBA,Tier 2,Consulting,Mid-size,Male,9.0,34.0,3.18,3,2035683.0,471554.0,2507237.0
Backend Developer,Pune,BTech,Tier 1,Product Based,Mid-size,Female,1.0,24.0,4.53,4,2173925.0,493000.0,2666925.0
Data Analyst,Chennai,BTech,Tier 2,EdTech,Startup,Male,4.9,29.0,3.34,2,1580799.0,164205.0,1745004.0
Marketing Manager,Kolkata,MBA,Tier 2,IT Services,MNC,Male,2.2,25.0,3.63,2,1814751.0,267894.0,2082644.0
Business Analyst,Mumbai,BTech,Tier 2,Product Based,Startup,Male,1.6,24.0,2.82,2,1846359.0,450890.0,2297249.0
Data Scientist,Jaipur,BTech,Tier 1,E-Commerce,MNC,Male,7.1,35.0,,7,2901925.0,180251.0,3082175.0
Chartered Accountant,Ahmedabad,BTech,Tier 1,FinTech,Mid-size,Male,9.5,30.0,4.07,6,3030524.0,277048.0,3307572.0
Chartered Accountant,Pune,BTech,Tier 1,FinTech,Startup,Male,6.3,27.0,2.53,4,2687475.0,204946.0,2892421.0
HR Manager,Hyderabad,MTech,Tier 1,Manufacturing,Startup,Male,3.3,27.0,3.11,2,1664247.0,94035.0,1758282.0
HR Manager,Delhi NCR,BTech,Tier 1,FinTech,MNC,Female,10.7,39.0,,2,3827102.0,381121.0,4208223.0
Product Manager,Mumbai,BTech,Tier 2,Consulting,Mid-size,Male,1.2,24.0,3.34,4,2663118.0,354749.0,3017868.0
Data Scientist,Ahmedabad,PhD,Tier 3,Product Based,MNC,Female,3.7,27.0,3.73,2,2968353.0,472136.0,3440489.0
Financial Analyst,Ahmedabad,MTech,Tier 3,IT Services,Mid-size,Male,10.6,32.0,4.61,4,1639798.0,119472.0,1759269.0
Frontend Developer,Pune,MTech,Tier 2,FinTech,MNC,Male,4.0,30.0,2.31,5,2804132.0,156222.0,2960354.0
Backend Developer,Chennai,MBA,Tier 1,Manufacturing,MNC,Male,6.6,31.0,2.5,7,2900330.0,550256.0,3450586.0
Chartered Accountant,Ahmedabad,MTech,Tier 3,IT Services,Startup,Male,13.1,35.0,2.81,4,1794553.0,410822.0,2205375.0
Data Analyst,Bangalore,BTech,Tier 3,Consulting,Mid-size,Male,8.0,31.0,4.67,5,1949846.0,134282.0,2084128.0
Backend Developer,Hyderabad,PhD,Tier 3,FinTech,Mid-size,Male,11.2,36.0,3.99,10,3643838.0,544157.0,4187995.0
DevOps Engineer,Pune,BTech,Tier 1,IT Services,Startup,Female,16.0,41.0,4.98,1,2517682.0,233817.0,2751499.0
Product Manager,Mumbai,MBA,Tier 3,IT Services,MNC,Male,0.1,21.0,4.2,3,2764414.0,355067.0,3119481.0
AI Engineer,Chennai,BTech,Tier 2,FinTech,MNC,Male,9.5,35.0,3.45,6,3920756.0,356987.0,4277742.0
Backend Developer,Jaipur,BTech,Tier 2,Consulting,Mid-size,Male,1.2,27.0,3.98,4,1625450.0,194345.0,1819795.0
Marketing Manager,Jaipur,BTech,Tier 1,Consulting,MNC,Male,7.7,33.0,4.35,4,2325130.0,502334.0,2827464.0
AI Engineer,Hyderabad,MBA,Tier 1,FinTech,Startup,Male,5.3,29.0,3.6,6,4248830.0,553027.0,4801858.0
Chartered Accountant,Remote,BTech,Tier 3,Consulting,Mid-size,Male,1.9,25.0,4.07,9,1870879.0,432218.0,2303097.0
DevOps Engineer,Remote,BTech,Tier 1,E-Commerce,Mid-size,Male,7.2,32.0,3.82,5,2977411.0,342006.0,3319417.0
Backend Developer,Remote,BTech,Tier 2,Consulting,MNC,Male,2.6,23.0,3.64,4,1915362.0,96963.0,2012325.0
Chartered Accountant,Pune,MTech,Tier 1,E-Commerce,Startup,Male,4.5,28.0,3.03,3,2778829.0,429487.0,3208316.0
Marketing Manager,Ahmedabad,MBA,Tier 1,EdTech,Mid-size,Female,4.8,29.0,3.59,4,1963738.0,422208.0,2385946.0
Frontend Developer,Remote,MBA,Tier 2,Consulting,Startup,Female,4.2,28.0,2.32,3,1389911.0,343352.0,1733262.0
DevOps Engineer,Pune,BTech,Tier 2,FinTech,MNC,Male,0.0,22.0,3.1,9,2389233.0,358634.0,2747867.0
Frontend Developer,Kolkata,MBA,Tier 2,Manufacturing,Mid-size,Female,4.5,28.0,3.51,5,1701647.0,102658.0,1804305.0
Software Engineer,Remote,MTech,Tier 3,EdTech,MNC,Female,2.5,23.0,5.0,5,1899772.0,286015.0,2185787.0
Frontend Developer,Mumbai,MTech,Tier 3,Consulting,Startup,Male,0.9,23.0,3.51,2,1508246.0,141952.0,1650197.0
Backend Developer,Chennai,BTech,Tier 3,IT Services,Startup,Male,0.0,22.0,3.34,6,1101084.0,69925.0,1171009.0
Frontend Developer,Pune,,Tier 3,FinTech,Mid-size,Male,8.6,28.0,3.8,3,2501255.0,221637.0,2722892.0
HR Manager,Kolkata,MBA,Tier 1,IT Services,Startup,Male,10.7,31.0,4.69,6,2518788.0,224374.0,2743163.0
Product Manager,Jaipur,BTech,Tier 3,IT Services,MNC,Male,9.9,37.0,3.98,7,2735890.0,677411.0,3413301.0
Data Analyst,Ahmedabad,BTech,Tier 3,Manufacturing,Startup,Female,7.4,33.0,,7,945616.0,188242.0,1133858.0
Frontend Developer,Chennai,,Tier 1,Manufacturing,Mid-size,Male,6.1,33.0,2.05,1,1520834.0,139567.0,1660401.0
AI Engineer,Jaipur,PhD,Tier 1,Consulting,Mid-size,Male,3.9,25.0,1.45,3,2908497.0,176893.0,3085389.0
Data Scientist,Bangalore,MBA,Tier 2,E-Commerce,Startup,Male,6.7,29.0,2.58,4,2741094.0,189782.0,2930877.0
Marketing Manager,Hyderabad,BTech,Tier 2,Consulting,MNC,Male,5.9,29.0,4.39,5,2263934.0,299623.0,2563558.0
Product Manager,Kolkata,BTech,Tier 2,EdTech,Mid-size,Male,0.0,21.0,2.51,3,1725970.0,264027.0,1989997.0
Software Engineer,Jaipur,MBA,Tier 3,IT Services,Mid-size,Male,1.7,26.0,2.33,9,1499861.0,198280.0,1698141.0
DevOps Engineer,Kolkata,BTech,Tier 3,EdTech,MNC,Male,0.3,27.0,2.85,3,1640727.0,368793.0,2009520.0
Backend Developer,Jaipur,BTech,Tier 2,FinTech,MNC,Female,5.2,26.0,3.87,4,2042208.0,482419.0,2524627.0
Financial Analyst,Jaipur,MTech,Tier 2,E-Commerce,MNC,Male,9.7,36.0,2.82,7,2535031.0,230891.0,2765922.0
Backend Developer,Delhi NCR,MTech,Tier 3,FinTech,Startup,Female,5.6,30.0,3.45,4,2405134.0,489517.0,2894651.0
Business Analyst,Hyderabad,BTech,Tier 1,EdTech,Startup,Female,1.1,22.0,,5,1193294.0,135656.0,1328950.0
Financial Analyst,Hyderabad,,Tier 2,E-Commerce,Mid-size,Female,9.3,31.0,3.54,8,2317147.0,248759.0,2565906.0
Chartered Accountant,Chennai,BTech,Tier 1,E-Commerce,MNC,Male,2.4,24.0,3.63,5,2813680.0,351746.0,3165426.0
Software Engineer,Jaipur,BTech,Tier 3,Consulting,Startup,Male,1.2,21.0,2.18,6,1337915.0,240616.0,1578531.0
Data Analyst,Jaipur,MTech,Tier 1,Manufacturing,Mid-size,Female,4.5,31.0,2.83,6,1224777.0,237509.0,1462286.0
Business Analyst,Bangalore,BTech,Tier 1,FinTech,MNC,Female,10.9,35.0,4.34,1,3313984.0,481223.0,3795206.0
Business Analyst,Bangalore,MTech,Tier 2,FinTech,Mid-size,Female,1.0,28.0,1.48,4,1975903.0,187978.0,2163881.0
Software Engineer,Mumbai,BTech,Tier 3,Manufacturing,MNC,Male,11.4,33.0,3.93,9,2688015.0,587738.0,3275753.0
Backend Developer,Bangalore,MBA,Tier 3,IT Services,Mid-size,Male,11.1,35.0,4.26,6,2681774.0,185305.0,7576820.966701551
Software Engineer,Jaipur,BTech,Tier 3,Consulting,Mid-size,Male,5.7,30.0,3.55,5,1504120.0,328109.0,1832229.0
HR Manager,Mumbai,BTech,Tier 1,Product Based,Startup,Female,10.9,31.0,3.33,5,3286359.0,749205.0,4035564.0
Data Scientist,Chennai,BTech,Tier 3,EdTech,MNC,Male,4.0,24.0,3.75,7,2360637.0,514101.0,2874738.0
Business Analyst,Delhi NCR,BTech,Tier 1,Product Based,Mid-size,Male,13.5,36.0,4.71,6,3627323.0,341060.0,3968383.0
DevOps Engineer,Bangalore,MTech,Tier 2,Consulting,MNC,Male,12.1,34.0,3.09,5,3807784.0,764099.0,4571883.0
Marketing Manager,Hyderabad,PhD,Tier 2,EdTech,Mid-size,Male,6.7,28.0,4.12,3,2431277.0,185321.0,2616598.0
Data Scientist,Remote,BTech,Tier 2,Product Based,Mid-size,Female,8.2,32.0,2.98,5,2640608.0,377669.0,3018277.0
DevOps Engineer,Kolkata,BTech,Tier 1,IT Services,Startup,Male,8.6,32.0,2.54,8,2237869.0,545308.0,2783177.0
DevOps Engineer,Jaipur,BTech,Tier 2,FinTech,Startup,Male,6.7,25.0,,4,2079739.0,505299.0,2585038.0
Financial Analyst,Chennai,MTech,Tier 1,Product Based,Startup,Male,1.8,24.0,3.11,5,2255268.0,376957.0,2632225.0
Frontend Developer,Kolkata,BTech,Tier 2,E-Commerce,MNC,Male,2.6,27.0,2.32,6,1981946.0,249251.0,2231196.0
Chartered Accountant,Pune,BTech,Tier 1,IT Services,Mid-size,Female,1.0,27.0,,6,1962709.0,305176.0,2267885.0
HR Manager,Kolkata,BTech,Tier 2,EdTech,Mid-size,Male,7.8,31.0,,5,1309981.0,325287.0,1635268.0
Business Analyst,Mumbai,BTech,Tier 2,FinTech,Mid-size,Female,5.7,29.0,1.3,1,1792320.0,412613.0,2204933.0
AI Engineer,Jaipur,BTech,Tier 2,Manufacturing,Startup,Male,8.7,30.0,2.39,7,1635771.0,312191.0,1947962.0
AI Engineer,Delhi NCR,MBA,Tier 1,E-Commerce,MNC,Female,6.6,30.0,4.8,11,5628982.0,496313.0,6125296.0
Chartered Accountant,Remote,MBA,Tier 3,FinTech,MNC,Male,8.3,31.0,2.5,5,3219666.0,316264.0,3535930.0
Backend Developer,Bangalore,BTech,Tier 3,Product Based,Startup,Female,4.7,29.0,1.73,2,2290895.0,243566.0,2534460.0
AI Engineer,Ahmedabad,BTech,Tier 2,FinTech,Startup,Female,3.8,28.0,5.0,7,2350539.0,313870.0,2664409.0
Marketing Manager,Pune,,Tier 3,Consulting,MNC,Male,0.0,26.0,2.78,5,1527145.0,221820.0,1748965.0
AI Engineer,Bangalore,MTech,Tier 3,E-Commerce,Mid-size,Male,4.4,25.0,2.52,3,2732406.0,389658.0,3122064.0
Business Analyst,Kolkata,BTech,Tier 2,Consulting,Mid-size,Male,6.3,29.0,3.53,2,1854949.0,208862.0,2063812.0
Frontend Developer,Delhi NCR,BTech,Tier 3,IT Services,Mid-size,Female,1.8,25.0,4.38,10,1647676.0,191463.0,1839139.0
Product Manager,Jaipur,MTech,Tier 2,Consulting,Startup,Male,0.0,24.0,2.6,4,1732546.0,288426.0,2020972.0
Frontend Developer,Ahmedabad,BTech,Tier 2,IT Services,Mid-size,Male,0.0,25.0,2.56,14,1406678.0,176435.0,1583113.0
HR Manager,Bangalore,MTech,Tier 3,FinTech,MNC,Male,7.6,34.0,3.62,4,3118991.0,492895.0,3611886.0
Product Manager,Hyderabad,BTech,Tier 3,E-Commerce,Mid-size,Male,6.1,32.0,2.64,4,2671537.0,547298.0,3218835.0
Chartered Accountant,Ahmedabad,BTech,Tier 3,Consulting,Startup,Female,9.2,33.0,5.0,3,1655467.0,294337.0,1949804.0
